case_id,u_par,C_rate,SOC
5925,15.451,1.528,0.958
5926,28.807,4.204,0.436
5927,13.84,2.923,0.168
5928,16.077,2.307,0.655
5929,29.823,3.89,0.22
5930,18.686,0.622,0.448
5931,23.885,1.701,0.0
5932,22.142,3.623,0.363
5933,22.78,3.761,0.372
5934,21.48,1.889,0.984
5935,16.908,2.015,0.988
5936,24.606,0.314,0.738
5937,4.136,4.952,0.742
5938,3.192,4.11,0.804
5939,7.557,0.68,0.422
5940,0.891,3.835,0.801
5941,22.292,1.807,0.91
5942,7.73,4.885,0.743
5943,28.733,4.602,0.412
5944,1.101,3.481,0.564
5945,27.721,2.529,0.053
5946,0.316,0.34,0.829
5947,27.596,1.649,0.208
5948,20.119,0.273,0.607
5949,15.243,1.215,0.157
5950,13.541,4.673,0.768
5951,1.408,3.196,0.838
5952,6.884,2.294,0.751
5953,10.147,4.462,0.639
5954,7.484,3.752,0.407
5955,26.166,0.081,0.2
5956,6.88,4.142,0.251
5957,4.421,1.569,0.105
5958,7.872,0.591,0.377
5959,17.659,0.758,0.064
5960,28.763,4.539,0.791
5961,19.463,0.312,0.93
5962,14.242,1.119,0.598
5963,11.291,4.014,0.373
5964,22.701,3.206,0.912
5965,4.402,4.083,0.88
5966,17.547,3.458,0.264
5967,2.707,0.685,0.228
5968,1.179,4.508,0.553
5969,6.013,2.402,0.329
5970,4.882,2.377,0.411
5971,9.7,3.505,0.109
5972,23.502,2.539,0.181
5973,23.58,1.28,0.063
5974,12.291,4.487,0.088
5975,15.62,0.112,0.526
5976,24.358,4.815,0.793
5977,17.035,2.185,0.926
5978,6.834,3.767,0.88
5979,4.069,3.259,0.702
5980,21.285,0.463,0.035
5981,19.819,3.384,0.429
5982,6.364,1.969,0.037
5983,2.836,0.197,0.348
5984,24.512,0.142,0.82
5985,5.441,3.781,0.278
5986,5.166,3.228,0.444
5987,14.888,3.195,0.677
5988,27.532,1.407,0.182
5989,2.551,0.959,0.548
5990,21.121,2.629,0.624
5991,12.935,2.724,0.113
5992,2.687,0.652,0.198
5993,10.912,4.253,0.814
5994,20.603,3.657,0.794
5995,4.141,1.409,0.592
5996,5.061,4.725,0.108
5997,4.274,3.15,0.151
5998,18.957,1.927,0.916
5999,20.835,2.088,0.954
6000,28.38,3.959,0.997
6001,22.53,0.759,0.773
6002,10.134,3.973,0.011
6003,5.803,4.266,0.54
6004,10.916,3.064,0.245
6005,23.923,3.975,0.606
6006,25.568,2.958,0.542
6007,1.223,4.765,0.038
6008,22.841,4.829,0.01
6009,15.99,1.464,0.936
6010,18.126,4.062,0.306
6011,9.679,1.663,0.259
6012,23.371,1.574,0.156
6013,22.393,3.051,0.602
6014,7.811,0.214,0.514
6015,8.713,3.859,0.971
6016,26.814,2.176,0.268
6017,27.609,4.874,0.439
6018,18.709,2.915,0.186
6019,1.889,4.984,0.787
6020,29.166,4.162,0.911
6021,8.488,0.708,0.932
6022,8.199,0.467,0.198
6023,24.805,0.31,0.423
6024,1.354,3.048,0.41
6025,16.988,2.594,0.858
6026,7.521,3.631,0.837
6027,27.29,4.072,0.196
6028,2.466,1.579,0.86
6029,1.0,2.9,0.523
6030,13.1,4.109,0.902
6031,6.403,0.459,0.163
6032,10.07,4.317,0.232
6033,2.642,1.933,0.83
6034,23.134,3.215,0.126
6035,10.872,4.238,0.542
6036,29.052,0.423,0.265
6037,21.178,2.47,0.341
6038,26.476,3.327,0.073
6039,4.092,1.5,0.756
6040,24.29,2.113,0.749
6041,19.054,2.457,0.6
6042,23.676,2.962,0.012
6043,17.225,0.981,0.64
6044,10.553,4.186,0.185
6045,28.399,2.73,0.882
6046,28.691,3.944,0.562
6047,28.033,3.534,0.717
6048,23.13,4.812,0.833
6049,16.688,1.44,0.815
6050,18.853,2.056,0.947
6051,8.461,3.839,0.761
6052,23.535,3.225,0.024
6053,26.614,2.369,0.894
6054,25.189,2.131,0.988
6055,0.319,2.311,0.791
6056,5.373,3.41,0.28
6057,3.742,1.74,0.318
6058,26.568,3.085,0.282
6059,10.871,2.485,0.666
6060,16.577,3.642,0.796
6061,15.206,0.064,0.531
6062,8.048,0.336,0.867
6063,11.242,2.198,0.912
6064,1.271,2.121,0.927
6065,0.561,2.443,0.182
6066,13.154,2.787,0.765
6067,17.382,4.24,0.045
6068,12.547,4.15,0.848
6069,23.889,4.761,0.77
6070,2.038,3.94,0.793
6071,11.363,4.236,0.833
6072,3.234,2.161,0.574
6073,24.141,1.584,0.043
6074,28.486,0.403,0.284
6075,29.671,4.927,0.972
6076,29.953,4.98,0.164
6077,0.681,3.087,0.07
6078,9.423,2.915,0.444
6079,7.865,3.722,0.426
6080,11.432,2.568,0.496
6081,5.912,3.127,0.837
6082,5.977,1.937,0.773
6083,26.132,2.776,0.189
6084,20.571,3.096,0.804
6085,14.365,0.391,0.625
6086,9.08,2.595,0.031
6087,3.959,3.007,0.209
6088,13.781,1.013,0.745
6089,15.411,0.803,0.136
6090,26.043,3.106,0.83
6091,15.09,1.125,0.98
6092,2.822,1.537,0.33
6093,27.304,4.87,0.445
6094,4.052,1.367,0.687
6095,2.531,0.026,0.639
6096,2.666,3.099,0.608
6097,0.831,3.746,0.601
6098,17.74,3.934,0.212
6099,23.755,4.148,0.258
6100,1.99,3.389,0.122
6101,18.229,2.038,0.448
6102,4.25,3.144,0.303
6103,19.019,3.949,0.322
6104,21.647,0.987,0.116
6105,12.932,2.844,0.44
6106,7.721,1.188,0.079
6107,10.727,4.403,0.459
6108,26.739,4.533,0.494
6109,16.934,1.768,0.461
6110,24.953,2.27,0.897
6111,5.233,1.983,0.977
6112,10.187,3.653,0.615
6113,10.66,4.491,0.737
6114,17.094,3.117,0.48
6115,6.447,2.633,0.845
6116,20.059,4.745,0.706
6117,26.597,3.675,0.998
6118,20.63,2.33,0.841
6119,5.083,0.098,0.021
6120,16.12,4.826,0.412
6121,18.389,4.261,0.935
6122,21.33,4.782,0.676
6123,15.92,3.475,0.242
6124,29.136,2.124,0.121
6125,12.669,4.26,0.972
6126,29.714,3.465,0.339
6127,18.351,3.032,0.584
6128,23.642,0.84,0.155
6129,29.861,3.314,0.24
6130,1.711,3.921,0.746
6131,5.02,2.742,0.538
6132,26.787,2.531,0.424
6133,26.792,3.762,0.005
6134,20.59,2.247,0.953
6135,3.541,0.529,0.985
6136,12.437,0.183,0.982
6137,27.761,0.099,0.418
6138,2.426,0.306,0.865
6139,23.072,1.773,0.506
6140,14.368,3.801,0.627
6141,23.545,3.529,0.88
6142,13.27,1.839,0.981
6143,14.689,4.34,0.491
6144,1.885,0.629,0.117
6145,16.206,1.498,0.28
6146,28.498,4.242,0.665
6147,17.237,1.161,0.225
6148,10.374,3.871,0.1
6149,17.678,2.042,0.161
6150,16.668,3.941,0.795
6151,10.123,3.593,0.252
6152,25.521,0.262,0.906
6153,10.019,0.146,0.255
6154,14.775,2.111,0.32
6155,13.844,0.252,0.203
6156,16.141,0.002,0.359
6157,1.153,4.302,0.359
6158,23.329,1.72,0.238
6159,11.369,0.91,0.617
6160,2.464,2.451,0.49
6161,6.28,3.635,0.748
6162,4.294,4.867,0.905
6163,10.946,0.825,0.776
6164,4.345,0.259,0.689
6165,5.565,1.403,0.482
6166,15.656,3.388,0.225
6167,13.634,3.297,0.67
6168,14.765,4.28,0.332
6169,0.377,2.879,0.661
6170,13.857,2.534,0.05
6171,27.726,1.316,0.507
6172,6.466,2.068,0.233
6173,12.285,4.299,0.342
6174,23.02,2.535,0.974
6175,19.977,0.477,0.602
6176,26.002,0.433,0.644
6177,4.844,0.106,0.308
6178,8.891,1.755,0.424
6179,26.052,1.25,0.765
6180,22.737,3.445,0.574
6181,26.756,3.768,0.23
6182,13.305,2.743,0.396
6183,23.077,4.408,0.148
6184,19.031,0.717,0.533
6185,11.467,1.393,0.306
6186,2.851,2.016,0.852
6187,23.305,3.338,0.432
6188,8.813,4.973,0.734
6189,21.347,3.344,0.555
6190,5.625,0.783,0.838
6191,25.323,0.754,0.745
6192,2.472,2.987,0.83
6193,12.264,4.45,0.589
6194,2.082,3.327,0.889
6195,18.629,0.533,0.551
6196,16.935,2.08,0.974
6197,13.774,0.321,0.079
6198,3.38,0.646,0.0
6199,7.286,3.179,0.32
6200,25.022,0.195,0.883
6201,29.366,1.589,0.565
6202,15.096,1.328,0.338
6203,9.728,4.085,0.538
6204,7.808,3.587,0.261
6205,6.619,4.21,0.07
6206,16.601,3.001,0.22
6207,24.431,1.048,0.755
6208,26.298,0.509,0.719
6209,5.031,4.318,0.825
6210,1.766,0.649,0.478
6211,3.106,3.458,0.137
6212,18.185,2.047,0.481
6213,3.268,4.802,0.75
6214,7.904,2.07,0.155
6215,2.234,3.176,0.776
6216,13.174,0.178,0.346
6217,14.085,3.692,0.726
6218,9.952,0.831,0.963
6219,26.999,0.137,0.419
6220,11.333,4.351,0.278
6221,15.162,0.364,0.678
6222,12.415,1.963,0.161
6223,22.064,2.361,0.494
6224,25.334,4.125,0.047
6225,16.175,4.234,0.956
6226,28.805,4.975,0.376
6227,4.795,0.007,0.412
6228,29.996,2.504,0.123
6229,7.295,4.876,0.05
6230,17.103,3.014,0.327
6231,2.11,2.554,0.406
6232,28.107,3.17,0.363
6233,27.095,1.1,0.03
6234,7.274,0.89,0.5
6235,20.851,0.367,0.319
6236,26.602,2.076,0.138
6237,15.012,3.987,0.17
6238,6.983,3.788,0.207
6239,7.771,3.838,0.041
6240,26.179,3.781,0.612
6241,18.999,0.146,0.926
6242,10.347,1.818,0.067
6243,15.883,2.416,0.452
6244,29.9,3.227,0.273
6245,28.24,1.635,0.206
6246,17.154,1.768,0.885
6247,2.418,0.806,0.43
6248,20.674,2.209,0.798
6249,10.202,4.543,0.999
6250,5.91,4.251,0.773
6251,12.306,2.67,0.714
6252,1.937,2.052,0.132
6253,14.103,0.052,0.336
6254,8.162,0.276,0.414
6255,17.403,4.239,0.161
6256,6.566,3.485,0.977
6257,11.993,2.441,0.634
6258,25.684,2.459,0.154
6259,16.257,2.394,0.61
6260,3.854,1.857,0.609
6261,10.78,0.988,0.901
6262,19.61,4.905,0.23
6263,9.771,3.281,0.458
6264,6.196,0.602,0.31
6265,28.138,1.312,0.959
6266,7.55,0.556,0.667
6267,9.673,0.924,0.39
6268,20.277,0.985,0.164
6269,5.346,3.799,0.23
6270,22.715,1.047,0.388
6271,7.106,0.345,0.163
6272,3.906,3.222,0.25
6273,21.603,0.15,0.922
6274,9.104,0.851,0.179
6275,27.598,1.704,0.98
6276,6.785,4.344,0.859
6277,1.218,1.479,0.954
6278,22.404,4.707,0.662
6279,8.327,4.192,0.182
6280,20.403,0.867,0.959
6281,21.393,0.589,0.799
6282,28.431,2.912,0.027
6283,18.19,2.097,0.601
6284,3.294,3.652,0.418
6285,19.23,0.543,0.148
6286,10.999,0.004,0.577
6287,0.732,4.657,0.729
6288,22.136,2.924,0.369
6289,27.885,3.356,0.734
6290,2.357,1.876,0.309
6291,21.199,0.886,0.477
6292,3.323,2.429,0.181
6293,3.045,4.124,0.741
6294,22.003,3.524,0.765
6295,14.535,4.944,0.66
6296,7.343,4.65,0.361
6297,27.972,1.226,0.36
6298,16.718,4.669,0.969
6299,1.327,0.537,0.676
6300,17.823,0.817,0.144
6301,7.442,0.042,0.724
6302,15.238,2.538,0.805
6303,3.345,1.214,0.756
6304,10.292,4.824,0.857
6305,19.533,4.888,0.422
6306,21.721,2.265,0.191
6307,28.796,2.786,0.704
6308,12.108,2.18,0.286
6309,14.81,0.469,0.872
6310,7.642,0.934,0.176
6311,12.162,1.541,0.798
6312,13.41,1.494,0.566
6313,10.217,0.854,0.721
6314,5.205,3.917,0.906
6315,2.982,4.776,0.857
6316,29.141,1.471,0.368
6317,15.917,4.066,0.155
6318,10.829,0.795,0.834
6319,17.24,1.693,0.167
6320,3.503,4.553,0.077
6321,23.081,1.691,0.114
6322,20.251,4.676,0.464
6323,22.045,2.273,0.714
6324,13.616,3.161,0.502
6325,13.328,4.381,0.81
6326,0.94,3.811,0.571
6327,17.807,1.222,0.113
6328,4.604,0.267,0.058
6329,3.8,3.643,0.809
6330,9.2,0.071,0.137
6331,5.787,4.167,0.798
6332,22.158,2.549,0.415
6333,14.04,1.313,0.455
6334,2.582,2.13,0.415
6335,21.995,4.848,0.257
6336,28.785,4.181,0.205
6337,11.304,0.494,0.612
6338,4.566,2.387,0.447
6339,10.655,0.426,0.866
6340,0.898,4.479,0.801
6341,15.454,3.85,0.381
6342,10.093,1.997,0.436
6343,12.91,1.905,0.266
6344,1.702,1.901,0.297
6345,22.705,1.093,0.081
6346,9.481,2.111,0.273
6347,24.228,4.6,0.078
6348,6.762,2.341,0.531
6349,11.093,4.171,0.534
6350,2.176,4.194,0.543
6351,21.431,4.935,0.047
6352,22.642,2.669,0.144
6353,28.924,1.918,0.487
6354,21.595,2.587,0.986
6355,15.999,2.448,0.233
6356,4.161,3.065,0.863
6357,25.514,1.719,0.366
6358,3.124,3.52,0.683
6359,9.962,4.104,0.35
6360,21.974,0.979,0.417
6361,11.416,1.844,0.553
6362,29.576,0.922,0.18
6363,4.916,4.969,0.041
6364,13.656,3.902,0.074
6365,29.488,1.019,0.782
6366,16.289,1.795,0.257
6367,23.591,3.784,0.998
6368,4.493,4.433,0.241
6369,9.063,3.739,0.675
6370,25.147,3.422,0.903
6371,0.205,1.891,0.323
6372,19.088,2.877,0.407
6373,22.388,3.123,0.565
6374,21.811,4.185,0.416
6375,9.29,4.612,0.652
6376,6.353,2.479,0.345
6377,6.188,3.776,0.451
6378,28.477,2.768,0.138
6379,20.458,1.622,0.051
6380,19.37,2.24,0.014
6381,13.748,2.388,0.483
6382,23.748,2.925,0.807
6383,24.096,1.728,0.113
6384,19.057,2.775,0.508
6385,2.128,1.641,0.472
6386,11.866,0.268,0.651
6387,6.894,3.527,0.561
6388,23.586,0.235,0.503
6389,14.499,2.078,0.91
6390,1.566,4.782,0.068
6391,13.851,4.44,0.491
6392,21.792,3.171,0.066
6393,19.413,1.821,0.431
6394,15.662,2.698,0.063
6395,14.245,1.369,0.837
6396,0.208,3.985,0.855
6397,13.845,3.211,0.61
6398,17.408,3.736,0.885
6399,25.364,0.226,0.043
6400,1.858,4.066,0.238
6401,3.737,4.544,0.962
6402,12.183,1.174,0.453
6403,0.134,3.567,0.079
6404,28.014,1.02,0.93
6405,5.853,1.784,0.718
6406,12.489,3.328,0.307
6407,25.071,3.311,0.452
6408,7.908,4.412,0.28
6409,5.808,2.108,0.838
6410,14.11,4.842,0.282
6411,15.159,2.343,0.443
6412,28.48,0.163,0.079
6413,17.401,4.122,0.383
6414,21.517,3.967,0.796
6415,4.611,1.064,0.051
6416,0.45,0.861,0.284
6417,12.34,1.836,0.292
6418,12.346,4.527,0.443
6419,19.471,0.578,0.274
6420,0.726,4.529,0.561
6421,14.172,2.752,0.425
6422,12.653,1.494,0.183
6423,16.283,4.633,0.191
6424,27.053,0.501,0.46
6425,27.384,4.268,0.449
6426,2.229,0.802,0.995
6427,10.625,0.503,0.563
6428,19.312,4.647,0.085
6429,10.181,0.009,0.665
6430,11.259,1.834,0.052
6431,19.118,1.601,0.839
6432,2.116,0.451,0.959
6433,18.793,3.7,0.317
6434,1.166,1.117,0.394
6435,23.362,1.288,0.534
6436,27.714,0.602,0.522
6437,3.672,4.752,0.926
6438,28.6,1.285,0.009
6439,6.913,3.307,0.623
6440,1.253,4.823,0.192
6441,25.611,0.974,0.874
6442,29.552,2.136,0.987
6443,14.972,3.541,0.238
6444,8.532,3.584,0.457
6445,1.426,4.394,0.263
6446,6.878,4.588,0.595
6447,22.747,0.319,0.332
6448,1.149,4.439,0.042
6449,17.169,2.159,0.505
6450,5.315,0.562,0.869
6451,16.049,1.159,0.47
6452,19.862,4.499,0.509
6453,29.157,3.875,0.424
6454,23.457,0.38,0.608
6455,2.695,1.325,0.875
6456,17.55,2.372,0.251
6457,28.761,2.092,0.527
6458,27.403,0.77,0.366
6459,0.594,4.873,0.771
6460,15.196,0.039,0.345
6461,16.097,2.731,0.514
6462,14.129,3.491,0.091
6463,28.816,0.642,0.62
6464,15.704,1.822,0.671
6465,16.887,4.609,0.439
6466,6.817,1.112,0.105
6467,8.367,2.606,0.034
6468,17.493,1.474,1.0
6469,8.393,3.185,0.373
6470,27.613,1.594,0.657
6471,26.423,2.567,0.536
6472,19.899,2.383,0.182
6473,8.473,0.78,0.677
6474,13.057,3.677,0.705
6475,27.253,0.128,0.522
6476,8.752,4.16,0.374
6477,10.015,4.235,0.629
6478,5.067,4.217,0.283
6479,21.338,1.98,0.489
6480,25.618,3.637,0.435
6481,5.605,4.895,0.321
6482,19.975,4.842,0.8
6483,9.231,1.471,0.023
6484,13.169,1.21,0.789
6485,14.448,0.823,0.321
6486,15.708,4.987,0.653
6487,3.755,3.77,0.958
6488,5.003,0.539,0.426
6489,29.467,0.662,0.889
6490,12.355,0.643,0.702
6491,7.013,3.358,0.691
6492,26.764,4.619,0.464
6493,8.128,2.536,0.637
6494,9.181,3.783,0.267
6495,22.719,0.143,0.291
6496,14.204,3.292,0.595
6497,5.867,0.855,0.401
6498,19.284,3.348,0.973
6499,29.381,3.998,0.114
6500,5.882,2.189,0.376
6501,8.697,4.19,0.979
6502,20.232,3.899,0.243
6503,1.012,3.663,0.757
6504,22.061,2.016,0.033
6505,6.541,3.446,0.659
6506,15.209,3.096,0.471
6507,10.344,0.021,0.691
6508,9.915,4.547,0.616
6509,13.18,3.509,0.942
6510,21.102,4.071,0.429
6511,21.556,3.731,0.688
6512,9.238,3.689,0.107
6513,9.753,2.746,0.119
6514,2.784,0.749,0.96
6515,2.733,2.089,0.371
6516,16.003,0.396,0.409
6517,26.189,4.408,0.133
6518,13.401,0.776,0.519
6519,6.189,1.996,0.168
6520,4.931,2.859,0.876
6521,19.868,1.875,0.848
6522,2.819,3.631,0.96
6523,25.03,2.411,0.926
6524,19.598,2.706,0.387
6525,23.099,2.186,0.176
6526,2.163,1.148,0.571
6527,21.547,1.553,0.773
6528,14.212,1.059,0.19
6529,21.135,2.168,0.173
6530,11.909,1.522,0.066
6531,28.679,1.098,0.492
6532,29.693,1.435,0.35
6533,23.196,0.037,0.029
6534,7.891,2.126,0.11
6535,25.948,0.94,0.697
6536,24.894,2.027,0.059
6537,3.811,3.9,0.623
6538,13.162,2.094,0.269
6539,25.917,0.309,0.7
6540,18.716,4.848,0.473
6541,9.476,2.817,0.12
6542,19.547,4.8,0.009
6543,9.497,1.935,0.906
6544,27.593,4.916,0.767
6545,15.605,4.395,0.903
6546,20.882,1.217,0.478
6547,6.826,4.907,0.661
6548,5.916,1.456,0.235
6549,14.224,3.306,0.633
6550,25.687,1.46,0.783
6551,23.278,0.177,0.951
6552,13.724,3.268,0.075
6553,7.788,4.644,0.191
6554,13.384,1.756,0.659
6555,1.392,3.338,0.643
6556,23.025,1.903,0.006
6557,27.785,3.183,0.039
6558,10.296,3.615,0.762
6559,15.218,4.32,0.185
6560,0.777,2.121,0.888
6561,15.791,3.321,0.711
6562,0.761,2.737,0.327
6563,12.552,3.185,0.125
6564,6.103,4.31,0.611
6565,23.665,2.216,0.282
6566,10.531,1.154,0.237
6567,26.824,1.167,0.537
6568,27.73,1.909,0.86
6569,7.71,0.843,0.376
6570,4.979,1.691,0.595
6571,8.98,2.492,0.238
6572,0.087,1.143,0.615
6573,3.682,1.474,0.042
6574,4.893,4.626,0.781
6575,12.391,0.375,0.761
6576,22.835,0.663,0.872
6577,1.742,0.165,0.417
6578,24.862,4.21,0.499
6579,16.93,2.103,0.536
6580,14.813,3.228,0.966
6581,9.587,2.653,0.893
6582,0.187,4.204,0.998
6583,22.28,4.367,0.384
6584,7.498,0.052,0.618
6585,1.851,3.23,0.6
6586,25.97,2.78,0.536
6587,21.327,3.575,0.633
6588,4.06,1.938,0.581
6589,21.789,0.206,0.598
6590,12.853,1.754,0.445
6591,4.105,1.995,0.79
6592,24.317,2.21,0.796
6593,25.307,3.277,0.208
6594,13.912,3.698,0.343
6595,0.687,2.739,0.421
6596,26.225,3.035,0.883
6597,18.526,2.998,0.812
6598,16.733,3.401,0.916
6599,2.946,2.898,0.592
6600,23.403,0.693,0.879
6601,6.638,4.514,0.581
6602,16.945,3.375,0.074
6603,0.556,3.956,0.314
6604,23.316,0.278,0.833
6605,25.373,2.94,0.68
6606,5.685,2.242,0.105
6607,24.642,0.418,0.168
6608,3.352,4.642,0.098
6609,8.337,3.649,0.366
6610,15.258,2.679,0.384
6611,7.931,0.247,0.225
6612,14.639,1.225,0.091
6613,25.677,1.349,0.152
6614,16.728,1.186,0.142
6615,5.273,1.646,0.113
6616,22.312,4.324,0.423
6617,5.113,0.706,0.484
6618,24.27,1.865,0.928
6619,10.669,2.482,0.858
6620,5.723,3.207,0.315
6621,6.802,0.289,0.113
6622,23.133,1.283,0.981
6623,1.28,1.846,0.766
6624,19.396,4.301,0.441
6625,21.616,3.494,0.001
6626,14.733,2.073,0.022
6627,17.336,3.921,0.757
6628,11.548,0.935,0.995
6629,13.013,1.189,0.933
6630,19.236,1.4,0.959
6631,3.405,4.984,0.737
6632,2.411,3.528,0.073
6633,5.491,1.96,0.169
6634,1.196,2.358,0.03
6635,4.986,3.013,0.827
6636,6.59,4.035,0.676
6637,28.342,1.018,0.755
6638,25.553,2.619,0.859
6639,26.218,0.63,0.739
6640,15.246,0.566,0.802
6641,15.31,3.335,0.424
6642,13.777,3.821,0.344
6643,12.875,4.352,0.708
6644,23.699,0.353,0.078
6645,25.159,1.9,0.757
6646,25.667,3.09,0.088
6647,9.591,4.953,0.554
6648,29.767,0.414,0.383
6649,17.218,3.988,0.276
6650,17.066,4.996,0.838
6651,23.346,4.509,0.524
6652,11.759,1.732,0.61
6653,16.753,3.549,0.128
6654,9.141,1.501,0.292
6655,9.659,0.844,0.177
6656,22.732,4.637,0.79
6657,4.081,2.033,0.157
6658,25.484,2.003,0.747
6659,19.612,4.463,0.052
6660,2.97,0.123,0.297
6661,27.182,3.242,0.588
6662,8.79,0.737,0.703
6663,18.76,2.658,0.696
6664,19.904,1.645,0.698
6665,6.947,0.703,0.562
6666,27.93,1.538,0.165
6667,18.908,2.872,0.312
6668,26.695,2.638,0.552
6669,28.852,2.996,0.062
6670,20.661,2.659,0.793
6671,5.543,3.371,0.274
6672,5.64,3.969,0.228
6673,23.152,1.071,0.479
6674,9.817,1.782,0.46
6675,5.395,4.556,0.637
6676,29.785,1.58,0.085
6677,22.145,3.79,0.651
6678,26.981,2.46,0.595
6679,29.121,0.573,0.524
6680,1.98,3.434,0.262
6681,25.285,0.162,0.865
6682,17.984,3.5,0.585
6683,13.507,2.375,0.498
6684,26.923,4.206,0.845
6685,12.925,1.561,0.318
6686,20.15,2.049,0.002
6687,5.734,2.83,0.562
6688,23.062,4.633,0.398
6689,4.671,4.72,0.193
6690,0.357,1.752,0.03
6691,20.743,1.697,0.886
6692,0.249,0.92,0.61
6693,11.502,2.328,0.365
6694,25.346,1.12,0.992
6695,17.116,3.23,0.89
6696,13.831,0.519,0.694
6697,24.002,2.833,0.962
6698,29.809,4.061,0.354
6699,23.737,0.579,0.584
6700,8.231,3.235,0.661
6701,26.9,4.551,0.679
6702,12.645,1.269,0.622
6703,2.941,2.155,0.014
6704,7.94,0.159,0.729
6705,18.655,1.653,0.741
6706,8.539,4.961,0.531
6707,19.603,3.658,0.954
6708,14.029,2.324,0.092
6709,23.37,3.808,0.008
6710,25.058,4.06,0.357
6711,17.89,4.136,0.043
6712,25.615,4.993,0.576
6713,14.011,0.064,0.6
6714,22.196,1.063,0.843
6715,5.448,4.64,0.422
6716,22.988,2.864,0.001
6717,24.285,3.269,0.714
6718,9.273,1.353,0.624
6719,24.312,1.381,0.293
6720,24.055,0.288,0.483
6721,0.623,3.041,0.934
6722,13.791,4.741,0.83
6723,21.59,1.294,0.738
6724,2.51,3.786,0.679
6725,27.046,4.73,0.206
6726,23.07,2.421,0.26
6727,10.226,2.022,0.216
6728,3.881,4.623,0.892
6729,27.072,0.352,0.014
6730,28.945,2.422,0.103
6731,29.044,3.045,0.9
6732,15.947,2.413,0.495
6733,18.889,2.708,0.722
6734,27.737,0.311,0.936
6735,25.33,2.169,0.41
6736,11.982,4.998,0.315
6737,23.952,0.604,0.149
6738,29.063,1.131,0.386
6739,20.182,2.195,0.249
6740,9.407,2.975,0.868
6741,20.204,0.521,0.25
6742,12.679,3.232,0.241
6743,18.443,3.195,0.677
6744,1.787,1.586,0.45
6745,4.866,0.044,0.694
6746,18.63,2.537,0.04
6747,17.731,0.593,0.099
6748,15.193,4.141,0.693
6749,1.493,1.485,0.428
6750,17.09,0.452,0.84
6751,3.525,2.781,0.18
6752,9.437,2.309,0.785
6753,7.674,2.901,0.853
6754,23.209,1.805,0.108
6755,6.29,2.541,0.785
6756,21.142,2.334,0.45
6757,18.371,2.654,0.7
6758,6.938,0.343,0.465
6759,18.923,3.843,0.282
6760,20.845,4.711,0.442
6761,11.283,2.961,0.006
6762,26.464,2.956,0.153
6763,15.547,0.446,0.373
6764,1.694,4.535,0.991
6765,0.03,0.104,0.191
6766,4.042,2.44,0.027
6767,8.087,2.269,0.078
6768,24.454,2.444,0.77
6769,21.281,3.298,0.795
6770,15.828,1.024,0.629
6771,17.341,3.501,0.439
6772,6.651,3.51,0.647
6773,26.532,0.944,0.498
6774,8.159,2.717,0.025
6775,22.289,4.951,0.682
6776,16.972,4.882,0.957
6777,13.067,3.191,0.983
6778,10.924,4.112,0.545
6779,21.97,1.984,0.6
6780,18.256,0.104,0.982
6781,12.686,3.034,0.765
6782,2.528,4.636,0.19
6783,3.038,4.861,0.54
6784,26.245,0.535,0.698
6785,15.565,0.534,0.767
6786,17.207,0.149,0.652
6787,6.567,3.4,0.862
6788,12.54,1.204,0.059
6789,17.727,1.091,0.714
6790,21.687,1.615,0.779
6791,22.668,1.052,0.241
6792,19.128,3.074,0.779
6793,11.886,1.152,0.375
6794,23.293,1.363,0.891
6795,4.252,2.575,0.474
6796,8.586,4.634,0.427
6797,1.835,4.518,0.324
6798,11.906,0.5,0.814
6799,21.192,0.133,0.243
6800,20.848,4.749,0.052
6801,5.745,3.031,0.395
6802,15.3,0.712,0.319
6803,24.811,1.182,0.125
6804,5.845,3.535,0.213
6805,22.578,1.26,0.102
6806,8.999,3.667,0.452
6807,25.695,2.918,0.234
6808,13.301,2.48,0.446
6809,6.652,3.428,0.75
6810,3.547,0.329,0.188
6811,9.696,2.696,0.11
6812,27.667,2.939,0.239
6813,10.032,4.155,0.327
6814,7.997,3.088,0.258
6815,1.297,1.476,0.439
6816,17.668,2.481,0.913
6817,27.465,0.555,0.42
6818,9.938,1.861,0.829
6819,20.365,4.561,0.258
6820,22.05,1.849,1.0
6821,17.802,3.612,0.012
6822,15.129,3.557,0.197
6823,4.662,2.426,0.142
6824,18.482,3.926,0.965
6825,23.443,2.609,0.995
6826,6.158,2.604,0.545
6827,24.451,3.656,0.465
6828,22.77,0.402,0.249
6829,21.503,4.01,0.988
6830,10.857,1.881,0.783
6831,24.383,1.402,0.283
6832,0.574,3.764,0.638
6833,18.39,0.674,0.825
6834,19.25,3.525,0.167
6835,23.526,1.951,0.223
6836,24.256,2.014,0.656
6837,6.433,1.354,0.303
6838,10.691,2.608,0.321
6839,5.011,2.986,0.947
6840,1.244,3.558,0.493
6841,29.872,4.461,0.722
6842,8.081,3.723,0.751
6843,19.123,4.916,0.749
6844,12.36,3.834,0.362
6845,8.093,1.543,0.382
6846,29.302,0.413,0.423
6847,15.766,1.504,0.442
6848,4.187,0.81,0.529
6849,29.758,1.221,0.177
6850,21.876,1.261,0.696
6851,9.638,0.454,0.103
6852,20.748,1.43,0.017
6853,20.694,2.382,0.931
6854,11.329,0.646,0.291
6855,19.583,2.989,0.612
6856,1.35,4.745,0.128
