case_id,u_par,C_rate,SOC
6322,1.86,4.76,0.992
6323,22.276,2.528,0.75
6324,5.621,0.833,0.115
6325,6.033,2.482,0.461
6326,28.675,3.98,0.387
6327,23.197,3.186,0.742
6328,4.06,2.737,0.557
6329,25.555,3.067,0.445
6330,25.472,3.973,0.605
6331,0.814,0.872,0.642
6332,22.63,2.371,0.704
6333,9.018,3.371,0.043
6334,25.772,1.876,0.8
6335,1.27,1.622,0.896
6336,4.921,1.988,0.469
6337,8.899,3.256,0.803
6338,25.62,1.486,0.703
6339,6.175,3.145,0.436
6340,5.165,3.773,0.572
6341,17.491,1.574,0.982
6342,5.563,3.566,0.095
6343,22.191,0.871,0.815
6344,24.114,3.434,0.951
6345,7.055,4.197,0.25
6346,20.686,0.709,0.191
6347,10.163,4.164,0.414
6348,10.122,1.509,0.632
6349,23.693,4.424,0.903
6350,19.951,4.194,0.822
6351,4.861,1.839,0.991
6352,18.321,4.829,0.06
6353,13.311,2.092,0.587
6354,14.033,2.724,0.204
6355,25.569,0.513,0.67
6356,28.347,1.165,0.341
6357,3.125,1.322,0.976
6358,20.391,1.129,0.618
6359,21.559,4.033,0.623
6360,22.104,2.389,0.559
6361,20.383,2.161,0.485
6362,1.164,4.587,0.159
6363,0.385,2.131,0.802
6364,5.678,4.41,0.893
6365,13.602,3.375,0.952
6366,10.347,1.319,0.737
6367,9.508,1.092,0.647
6368,27.02,1.029,0.872
6369,15.88,4.058,0.557
6370,25.482,3.979,0.015
6371,5.951,2.073,0.231
6372,22.955,4.621,0.936
6373,18.996,2.754,0.473
6374,3.156,0.775,0.5
6375,14.323,0.869,0.599
6376,21.1,2.67,0.905
6377,19.754,4.019,0.502
6378,18.542,4.047,0.241
6379,10.45,2.396,0.988
6380,26.43,4.99,0.43
6381,25.263,1.07,0.635
6382,23.044,3.873,0.305
6383,29.812,0.536,0.604
6384,16.903,1.068,0.069
6385,25.139,0.905,0.64
6386,7.308,1.639,0.262
6387,19.003,3.381,0.768
6388,10.214,4.277,0.669
6389,16.426,0.881,0.518
6390,23.176,4.004,0.562
6391,15.725,1.943,0.648
6392,22.399,3.278,0.389
6393,1.003,4.8,0.666
6394,22.543,4.841,0.035
6395,24.529,3.883,0.543
6396,18.872,2.614,0.712
6397,4.649,1.146,0.62
6398,19.063,2.794,0.204
6399,16.386,2.516,0.495
6400,28.037,0.54,0.725
6401,2.204,2.729,0.502
6402,27.493,2.838,0.803
6403,8.058,4.937,0.684
6404,27.665,4.91,0.472
6405,7.297,1.64,0.815
6406,22.503,3.564,0.133
6407,7.448,2.025,0.675
6408,1.627,2.457,0.154
6409,9.006,4.585,0.232
6410,9.645,1.929,0.8
6411,1.379,1.705,0.116
6412,5.088,2.77,0.145
6413,15.635,4.783,0.423
6414,27.215,2.101,0.134
6415,8.095,4.284,0.326
6416,17.521,1.378,0.495
6417,20.396,4.035,0.096
6418,6.754,1.305,0.06
6419,19.408,4.765,0.086
6420,11.833,4.785,0.713
6421,12.724,2.001,0.965
6422,24.881,3.865,0.701
6423,0.029,1.231,0.636
6424,29.747,3.837,0.897
6425,26.229,4.729,0.764
6426,17.641,3.301,0.524
6427,8.293,1.98,0.276
6428,21.367,2.603,0.105
6429,26.073,4.387,0.222
6430,7.868,2.974,0.164
6431,4.701,3.934,0.475
6432,3.355,2.159,0.991
6433,14.954,4.147,0.562
6434,1.704,4.396,0.01
6435,22.83,2.456,0.613
6436,7.991,3.611,0.322
6437,26.611,4.558,0.189
6438,20.156,4.366,0.777
6439,13.336,0.643,0.006
6440,26.632,3.074,0.391
6441,26.552,1.71,0.403
6442,4.425,2.218,0.641
6443,27.687,0.868,0.93
6444,22.497,3.336,0.215
6445,22.749,3.532,0.629
6446,25.36,2.07,0.14
6447,5.403,0.551,0.175
6448,2.591,2.223,0.96
6449,12.121,1.026,0.315
6450,14.952,0.658,0.825
6451,6.894,2.863,0.688
6452,23.182,4.515,0.532
6453,16.005,0.785,0.135
6454,19.631,2.563,0.755
6455,13.449,2.748,0.86
6456,11.496,3.111,0.978
6457,27.163,1.283,0.047
6458,25.64,2.638,0.878
6459,20.844,1.544,0.319
6460,11.966,4.324,0.55
6461,13.554,4.971,0.996
6462,22.176,1.098,0.24
6463,6.214,4.121,0.253
6464,29.229,0.654,0.661
6465,22.044,2.033,0.361
6466,19.85,3.583,0.567
6467,22.372,4.164,0.379
6468,27.839,1.595,0.885
6469,20.6,2.616,0.369
6470,16.03,2.643,0.471
6471,7.962,3.286,0.479
6472,29.991,3.014,0.959
6473,18.079,3.987,0.595
6474,7.304,3.426,0.544
6475,16.9,4.371,0.838
6476,18.617,2.144,0.384
6477,3.754,4.43,0.828
6478,7.977,2.542,0.435
6479,17.216,4.097,0.429
6480,12.297,2.971,0.185
6481,7.563,3.675,0.058
6482,11.868,1.707,0.4
6483,27.783,3.644,0.027
6484,4.668,3.789,0.376
6485,28.539,1.332,0.091
6486,22.117,2.263,0.929
6487,29.383,2.555,0.285
6488,10.386,4.138,0.952
6489,13.246,2.425,0.374
6490,22.996,0.631,0.509
6491,4.455,4.122,0.979
6492,14.945,3.727,0.885
6493,16.936,3.657,0.66
6494,16.939,1.324,0.453
6495,21.372,4.212,0.247
6496,8.191,2.63,0.759
6497,4.107,0.977,0.725
6498,9.294,1.002,0.259
6499,0.997,1.302,0.7
6500,20.479,1.062,0.662
6501,11.424,0.555,0.316
6502,22.647,0.751,0.921
6503,0.728,1.174,0.58
6504,1.382,1.933,0.99
6505,3.896,2.261,0.119
6506,9.648,2.197,0.084
6507,21.549,3.169,0.414
6508,19.782,4.469,0.129
6509,14.135,1.527,0.846
6510,14.968,2.101,0.772
6511,26.037,3.652,0.315
6512,29.225,0.973,0.519
6513,18.622,4.61,0.177
6514,15.333,4.805,0.331
6515,9.197,2.11,0.966
6516,26.324,0.612,0.038
6517,16.801,1.222,0.757
6518,13.313,4.841,0.889
6519,7.32,0.603,0.192
6520,11.005,3.812,0.194
6521,14.307,1.082,0.101
6522,24.233,2.014,0.322
6523,5.815,2.691,0.869
6524,19.926,1.623,0.9
6525,18.662,2.007,0.843
6526,9.143,1.212,0.113
6527,14.562,2.491,0.975
6528,23.349,1.135,0.662
6529,22.756,3.596,0.209
6530,16.309,2.683,0.934
6531,20.708,3.093,0.38
6532,29.147,2.51,0.463
6533,8.82,3.051,0.787
6534,28.922,2.227,0.13
6535,18.963,0.983,0.985
6536,22.022,2.943,0.471
6537,21.336,1.458,0.682
6538,17.556,2.747,0.769
6539,8.795,1.808,0.724
6540,20.015,3.048,0.557
6541,25.415,1.058,0.666
6542,14.655,4.028,0.909
6543,29.939,1.864,0.382
6544,2.349,3.963,0.16
6545,29.26,1.472,0.617
6546,15.355,4.947,0.83
6547,26.316,3.929,0.372
6548,28.03,1.657,0.804
6549,15.81,0.738,0.21
6550,5.433,2.75,0.713
6551,13.326,3.791,0.385
6552,27.535,0.747,0.292
6553,13.829,3.667,0.944
6554,2.108,3.069,0.458
6555,17.723,0.873,0.91
6556,26.386,1.229,0.764
6557,28.252,3.442,0.069
6558,23.551,2.203,0.119
6559,25.121,3.554,0.066
6560,20.19,4.448,0.971
6561,6.235,1.471,0.119
6562,13.871,1.329,0.822
6563,16.475,0.91,0.299
6564,3.136,2.422,0.12
6565,29.335,4.159,0.602
6566,21.281,4.541,0.264
6567,1.825,4.375,0.867
6568,25.408,3.214,0.035
6569,19.837,4.369,0.703
6570,16.654,1.901,0.296
6571,29.534,3.437,0.303
6572,19.773,2.342,0.126
6573,16.837,4.742,0.467
6574,10.606,3.966,0.829
6575,11.542,3.214,0.532
6576,25.153,0.762,0.185
6577,19.851,4.857,0.404
6578,24.189,3.197,0.342
6579,22.951,4.733,0.929
6580,20.21,2.119,0.71
6581,2.27,0.899,0.263
6582,5.758,1.307,0.811
6583,18.655,2.682,0.303
6584,16.894,3.054,0.076
6585,25.877,4.682,0.416
6586,3.965,1.022,0.146
6587,26.541,1.112,0.449
6588,21.072,1.597,0.993
6589,8.687,2.955,0.629
6590,16.491,2.137,0.527
6591,20.741,1.756,0.738
6592,6.526,4.827,0.402
6593,10.959,2.509,0.777
6594,26.373,4.939,0.237
6595,12.532,2.084,0.751
6596,1.426,4.445,0.207
6597,15.166,2.84,0.721
6598,17.092,4.245,0.351
6599,20.419,2.691,0.92
6600,25.373,3.277,0.606
6601,8.157,3.604,0.028
6602,27.279,4.591,0.319
6603,16.466,1.704,0.33
6604,1.193,2.125,0.89
6605,25.867,0.996,0.606
6606,0.944,4.929,0.702
6607,12.091,1.078,0.494
6608,14.849,1.467,0.116
6609,1.039,1.627,0.663
6610,19.032,3.676,0.887
6611,26.643,1.025,0.934
6612,28.302,0.89,0.506
6613,7.692,2.199,0.37
6614,6.778,0.591,0.755
6615,11.899,4.9,0.542
6616,25.573,2.461,0.178
6617,18.329,2.507,0.014
6618,23.239,3.4,0.012
6619,28.429,3.517,0.865
6620,18.107,1.009,0.794
6621,9.618,2.493,0.511
6622,13.814,0.945,0.485
6623,12.028,4.044,0.358
6624,28.416,2.612,0.253
6625,7.113,1.762,0.427
6626,17.801,3.924,0.432
6627,18.237,3.566,0.916
6628,12.57,1.91,0.306
6629,12.22,4.281,0.897
6630,12.322,4.578,0.626
6631,15.735,1.55,0.572
6632,19.298,1.344,0.147
6633,13.703,2.794,0.493
6634,8.935,0.83,0.566
6635,11.697,4.391,0.677
6636,4.091,2.579,0.5
6637,26.71,4.199,0.71
6638,1.56,0.908,0.474
6639,23.862,3.992,0.412
6640,4.763,2.451,0.654
6641,9.674,3.882,0.578
6642,23.618,4.299,0.178
6643,0.81,4.619,0.528
6644,15.114,1.045,0.054
6645,12.669,1.301,0.58
6646,27.259,4.981,0.358
6647,24.472,2.328,0.213
6648,17.416,3.08,0.591
6649,0.761,1.38,0.245
6650,25.176,4.525,0.473
6651,10.264,3.419,0.602
6652,28.535,4.372,0.426
6653,27.196,1.445,0.135
6654,22.337,0.681,0.844
6655,8.806,1.652,0.692
6656,2.432,3.155,0.804
6657,3.732,1.014,0.391
6658,5.178,1.515,0.086
6659,1.615,3.548,0.582
6660,2.353,1.4,0.091
6661,12.619,3.801,0.579
6662,26.295,2.291,0.39
6663,15.426,1.886,0.359
6664,15.344,4.689,0.759
6665,8.341,2.407,0.205
6666,19.203,3.736,0.331
6667,14.031,2.627,0.39
6668,16.247,4.352,0.012
6669,13.795,1.524,0.294
6670,23.49,1.722,0.549
6671,12.855,0.897,0.399
6672,13.166,3.01,0.911
6673,19.65,1.048,0.293
6674,3.386,0.589,0.592
6675,5.455,2.996,0.453
6676,8.417,1.42,0.168
6677,10.124,2.026,0.411
6678,14.822,4.191,0.825
6679,10.472,4.359,0.427
6680,5.205,1.536,0.654
6681,10.246,2.846,0.574
6682,20.114,4.413,0.174
6683,7.033,2.712,0.471
6684,17.035,3.165,0.717
6685,21.826,0.713,0.577
6686,25.077,3.191,0.526
6687,1.753,3.312,0.868
6688,17.424,2.094,0.301
6689,5.87,1.174,0.999
6690,13.602,3.873,0.874
6691,14.927,4.181,0.492
6692,11.123,4.438,0.237
6693,19.3,1.922,0.025
6694,0.317,3.317,0.337
6695,17.0,4.075,0.096
6696,21.435,4.213,0.819
6697,16.334,1.399,0.114
6698,25.806,4.45,0.106
6699,13.884,2.858,0.091
6700,13.612,2.083,0.56
6701,25.844,0.8,0.301
6702,27.147,3.179,0.231
6703,15.507,4.07,0.522
6704,29.561,3.841,0.915
6705,21.513,3.175,0.698
6706,20.327,2.286,0.63
6707,22.464,4.446,0.865
6708,3.649,3.239,0.626
6709,5.632,2.504,0.649
6710,1.794,2.42,0.021
6711,3.393,0.955,0.27
6712,27.934,4.637,0.269
6713,23.426,0.544,0.909
6714,6.978,4.907,0.234
6715,8.397,2.133,0.595
6716,20.072,2.211,0.184
6717,25.439,4.126,0.63
6718,12.859,2.292,0.597
6719,5.33,1.08,0.084
6720,0.373,0.909,0.297
6721,29.084,3.068,0.425
6722,10.689,2.462,0.499
6723,27.097,1.915,0.943
6724,17.031,3.409,0.048
6725,17.21,3.563,0.514
6726,24.799,3.37,0.166
6727,21.845,3.43,0.422
6728,6.15,2.005,0.134
6729,3.877,4.384,0.363
6730,5.938,4.914,0.684
6731,17.148,1.466,0.103
6732,23.302,3.297,0.575
6733,27.816,1.481,0.804
6734,15.849,4.067,0.856
6735,3.365,3.06,0.624
6736,9.662,2.891,0.853
6737,10.681,0.995,0.824
6738,7.981,4.31,0.282
6739,13.389,1.266,0.53
6740,18.467,3.268,0.797
6741,18.913,1.512,0.598
6742,5.657,4.635,0.224
6743,11.91,3.044,0.648
6744,3.643,4.687,0.765
6745,3.479,1.806,0.307
6746,18.281,1.008,0.274
6747,24.034,3.657,0.117
6748,19.241,1.146,0.875
6749,17.526,2.613,0.984
6750,27.99,0.583,0.354
6751,12.488,1.545,0.535
6752,22.195,3.576,0.556
6753,0.308,1.103,0.357
6754,17.888,1.415,0.717
6755,16.813,1.578,0.191
6756,29.075,3.919,0.894
6757,23.384,0.514,0.863
6758,4.612,3.265,0.671
6759,10.512,1.246,0.942
6760,15.475,0.845,0.294
6761,9.786,4.315,0.363
6762,5.446,1.359,0.397
6763,19.388,1.067,0.708
6764,20.963,0.621,0.308
6765,0.434,1.179,0.986
6766,0.388,0.778,0.658
6767,5.37,0.895,0.242
6768,28.193,3.673,0.417
6769,29.206,4.745,0.719
6770,13.052,4.719,0.813
6771,2.416,0.732,0.549
6772,15.905,1.358,0.99
6773,25.158,0.501,0.705
6774,27.718,1.236,0.197
6775,27.479,0.675,0.914
6776,4.731,2.885,0.194
6777,1.742,3.751,0.466
6778,27.857,3.172,0.046
6779,4.043,4.866,0.848
6780,7.803,2.328,0.037
6781,8.771,4.227,0.497
6782,23.588,4.367,0.411
6783,5.889,3.727,0.086
6784,9.896,4.669,0.039
6785,0.551,2.66,0.93
6786,21.724,1.799,0.69
6787,5.147,1.373,0.419
6788,13.1,2.58,0.045
6789,14.177,4.776,0.754
6790,8.14,4.634,0.885
6791,3.316,0.626,0.473
6792,6.865,0.632,0.127
6793,15.175,0.52,0.019
6794,17.811,1.963,0.127
6795,22.956,0.891,0.348
6796,1.446,1.926,0.673
6797,14.274,3.515,0.899
6798,4.398,3.513,0.199
6799,26.665,4.373,0.268
6800,10.446,4.118,0.369
6801,21.848,3.22,0.136
6802,9.435,0.95,0.759
6803,29.86,2.09,0.955
6804,5.875,3.711,0.186
6805,10.49,4.949,0.256
6806,14.894,3.868,0.892
6807,15.163,1.065,0.546
6808,26.554,2.001,0.935
6809,5.936,4.291,0.206
6810,11.488,2.733,0.904
6811,7.647,4.245,0.846
6812,21.243,1.349,0.997
6813,17.517,2.295,0.882
6814,19.507,3.539,0.272
6815,6.315,3.619,0.267
6816,9.199,1.557,0.459
6817,25.511,4.335,0.598
6818,21.527,2.228,0.413
6819,16.753,1.209,0.001
6820,29.924,1.541,0.875
6821,7.548,0.792,0.347
6822,28.617,2.633,0.956
6823,15.009,2.191,0.452
6824,17.765,1.959,0.632
6825,20.426,1.003,0.825
6826,24.673,3.143,0.254
6827,26.637,0.834,0.422
6828,0.652,4.131,0.371
6829,21.176,4.039,0.88
6830,10.07,4.443,0.877
6831,7.877,3.012,0.309
6832,9.475,0.625,0.741
6833,17.689,4.78,0.382
6834,27.422,4.411,0.506
6835,27.567,0.597,0.128
6836,0.571,1.616,0.075
6837,25.872,3.318,0.935
6838,7.05,2.864,0.213
6839,6.806,1.801,0.636
6840,6.156,0.546,0.843
6841,14.476,1.729,0.089
6842,5.713,3.021,0.567
6843,3.939,1.634,0.834
6844,23.061,4.476,0.57
6845,19.148,0.989,0.111
6846,17.596,1.014,0.906
6847,10.021,4.256,0.498
6848,13.852,4.477,0.908
6849,22.173,1.149,0.8
6850,11.452,2.004,0.144
6851,23.142,3.248,0.451
6852,2.588,4.702,0.05
6853,7.236,0.669,0.701
6854,26.286,1.919,0.079
6855,15.981,2.162,0.022
6856,19.02,3.274,0.107
6857,15.716,0.799,0.746
6858,9.912,2.573,0.565
6859,2.815,1.485,0.931
6860,2.672,4.307,0.436
6861,23.123,3.992,0.342
6862,1.801,3.198,0.94
6863,24.714,3.364,0.191
6864,12.374,3.679,0.411
6865,19.996,3.117,0.723
6866,12.672,0.644,0.007
6867,24.907,0.78,0.138
6868,18.565,1.407,0.397
6869,20.162,1.24,0.366
6870,10.924,2.727,0.802
6871,17.809,1.47,0.203
6872,6.914,0.769,0.894
6873,13.972,1.839,0.552
6874,4.754,2.989,0.943
6875,20.654,1.725,0.549
6876,26.545,3.732,0.251
6877,11.576,3.772,0.637
6878,21.739,1.819,0.077
6879,8.994,0.955,0.303
6880,28.892,4.524,0.308
6881,11.664,0.932,0.073
6882,14.126,4.272,0.722
6883,23.25,2.869,0.747
6884,25.849,1.212,0.542
6885,23.648,3.302,0.779
6886,14.25,1.769,0.233
6887,23.942,1.698,0.517
6888,8.008,1.272,0.457
6889,26.268,2.232,0.8
6890,8.306,1.219,0.734
6891,7.417,0.723,0.424
6892,5.186,1.572,0.368
6893,0.107,1.299,0.969
6894,7.409,1.021,0.485
6895,16.71,1.394,0.295
6896,18.938,2.934,0.036
6897,13.453,3.292,0.323
6898,26.043,2.556,0.912
6899,28.737,3.306,0.391
6900,1.639,3.819,0.838
6901,16.74,3.858,0.797
6902,26.703,4.702,0.811
6903,12.506,2.038,0.162
6904,17.675,0.841,0.967
6905,25.296,1.048,0.554
6906,18.094,2.497,0.901
6907,18.578,1.424,0.476
6908,8.977,3.87,0.457
6909,19.919,4.855,0.812
6910,22.761,2.804,0.372
6911,24.899,0.731,0.279
6912,16.405,2.512,0.007
6913,17.386,4.665,0.963
6914,26.602,3.013,0.918
6915,12.354,2.743,0.941
6916,19.351,0.618,0.682
6917,26.725,3.876,0.887
6918,2.784,0.915,0.595
6919,10.829,2.221,0.394
6920,15.806,1.089,0.298
6921,12.646,4.881,0.372
6922,8.337,3.958,0.468
6923,15.181,3.142,0.035
6924,16.954,3.326,0.155
6925,11.234,1.446,0.556
6926,18.782,4.123,0.008
6927,28.503,1.792,0.454
6928,18.355,1.227,0.039
6929,2.66,1.158,0.935
6930,9.81,0.783,0.305
6931,16.376,3.735,0.204
6932,4.977,0.691,0.601
6933,10.323,1.773,0.775
6934,29.129,4.19,0.319
6935,12.082,3.66,0.201
6936,23.163,0.789,0.551
6937,19.607,3.68,0.265
6938,19.532,4.007,0.072
6939,24.594,4.486,0.903
6940,11.579,3.972,0.853
6941,22.208,2.916,0.289
6942,23.711,2.133,0.321
6943,13.504,4.294,0.079
6944,20.345,1.75,0.135
6945,8.475,0.96,0.004
6946,8.258,0.771,0.593
6947,17.774,1.431,0.718
6948,20.457,4.043,0.952
6949,16.081,4.143,0.087
6950,16.39,4.589,0.252
6951,8.12,3.472,0.91
6952,17.345,2.135,0.001
6953,25.477,1.778,0.291
6954,26.935,3.746,0.615
6955,28.38,3.14,0.626
6956,4.673,1.742,0.919
6957,3.757,2.644,0.294
6958,14.192,3.137,0.979
6959,4.311,1.897,0.179
6960,3.08,3.355,0.147
6961,21.601,1.583,0.825
6962,10.145,4.404,0.594
6963,18.892,2.09,0.95
6964,29.944,1.414,0.425
6965,10.481,3.047,0.661
6966,7.234,3.683,0.142
6967,3.659,2.567,0.36
6968,2.516,0.987,0.137
6969,18.462,3.897,0.182
6970,17.473,3.467,0.492
6971,9.402,1.12,0.218
6972,26.446,3.607,0.426
6973,3.047,1.201,0.779
6974,26.408,2.852,0.659
6975,20.183,0.737,0.023
6976,20.186,4.381,0.864
6977,18.404,4.736,0.884
6978,15.14,1.271,0.17
6979,11.313,1.253,0.543
6980,20.659,0.919,0.97
6981,0.154,2.275,0.268
6982,12.935,0.92,0.223
6983,3.63,4.184,0.544
6984,17.962,2.401,0.159
6985,29.51,1.308,0.146
6986,8.639,0.54,0.25
6987,11.45,2.225,0.851
6988,6.692,0.798,0.237
6989,5.392,4.038,0.253
6990,15.399,4.81,0.632
6991,27.378,2.444,0.026
6992,6.33,3.671,0.766
6993,25.664,0.835,0.198
6994,13.222,0.749,0.29
6995,18.812,3.716,0.934
6996,3.439,1.306,0.141
6997,25.971,4.267,0.089
6998,16.729,2.563,0.305
6999,15.861,2.149,0.363
7000,22.607,1.223,0.468
7001,8.998,2.191,0.639
7002,4.033,0.926,0.786
7003,16.319,3.938,0.296
7004,7.363,3.339,0.879
7005,1.375,1.346,0.95
7006,1.368,4.82,0.766
7007,7.794,2.985,0.344
7008,7.052,2.455,0.546
7009,29.546,0.964,0.984
7010,13.639,3.942,0.906
7011,23.433,2.315,0.075
7012,19.435,3.559,0.434
7013,20.675,0.894,0.324
7014,22.875,1.243,0.518
7015,9.122,1.352,0.769
7016,20.475,3.153,0.735
7017,1.711,3.95,0.117
7018,11.086,1.179,0.916
7019,15.39,1.714,0.083
7020,19.814,3.323,0.018
7021,2.091,4.59,0.271
7022,24.207,4.711,0.292
7023,20.99,4.67,0.985
7024,26.156,2.193,0.069
7025,11.962,3.63,0.65
7026,26.097,1.712,0.013
7027,8.001,1.422,0.685
7028,2.851,2.386,0.922
7029,5.587,1.096,0.22
7030,28.929,1.681,0.219
7031,21.705,0.533,0.314
7032,23.358,0.982,0.683
7033,10.072,4.506,0.179
7034,3.382,4.186,0.862
7035,16.037,4.484,0.84
7036,17.188,3.31,0.425
7037,6.708,1.071,0.456
7038,5.789,1.471,0.39
7039,23.29,2.224,0.786
7040,10.575,1.348,0.32
7041,2.325,4.64,0.339
7042,17.056,0.645,0.084
7043,6.81,2.47,0.236
7044,5.615,3.665,0.647
7045,16.18,3.267,0.758
7046,2.527,3.85,0.73
7047,14.294,2.716,0.837
7048,1.533,3.441,0.356
7049,18.391,3.96,0.338
7050,11.857,2.681,0.054
7051,13.232,3.671,0.685
7052,13.874,2.697,0.329
7053,13.125,2.332,0.229
7054,25.76,4.246,0.083
7055,1.243,2.382,0.324
7056,8.993,4.666,0.178
7057,25.123,4.681,0.202
7058,22.577,1.632,0.579
7059,15.24,1.263,0.633
7060,20.558,3.766,0.181
7061,13.209,2.571,0.5
7062,1.781,4.031,0.555
7063,26.863,0.742,0.191
7064,20.884,4.898,0.042
7065,28.006,2.559,0.136
7066,29.471,3.973,0.131
7067,13.275,2.957,0.019
7068,3.929,3.191,0.018
7069,24.362,4.723,0.443
7070,28.173,1.23,0.121
7071,5.114,1.607,0.114
7072,4.631,3.348,0.81
7073,14.738,0.571,0.786
7074,22.443,1.449,0.093
7075,19.282,2.268,0.652
7076,27.228,2.723,0.589
7077,13.724,4.47,0.011
7078,1.169,3.982,0.921
7079,8.454,1.679,0.224
7080,13.088,1.033,0.071
7081,27.178,2.674,0.417
7082,10.398,0.503,0.423
7083,26.054,3.808,0.805
7084,27.437,3.095,0.041
7085,13.339,3.646,0.975
7086,21.752,0.927,0.1
7087,22.974,4.159,0.972
7088,19.233,0.985,0.313
7089,5.415,3.099,0.04
7090,15.639,1.607,0.369
7091,8.514,4.28,0.274
7092,6.954,2.465,0.816
7093,24.219,3.26,0.228
7094,17.501,3.397,0.261
7095,3.415,4.536,0.893
7096,10.267,2.426,0.588
7097,10.937,3.147,0.512
7098,4.247,3.225,0.926
7099,13.208,2.676,0.974
7100,29.804,0.842,0.42
7101,28.238,4.622,0.326
7102,28.519,3.638,0.79
7103,29.196,3.667,0.277
7104,4.053,0.574,0.429
7105,9.89,3.541,0.438
7106,28.336,0.526,0.933
7107,14.582,2.735,0.564
7108,18.73,0.504,0.726
7109,26.856,1.104,0.93
7110,28.034,2.103,0.074
7111,10.959,3.893,0.438
7112,19.102,1.616,0.203
7113,14.602,1.327,0.791
7114,4.555,1.062,0.62
7115,3.869,0.853,0.171
7116,6.905,3.658,0.542
7117,4.97,0.882,0.699
7118,11.736,1.095,0.286
7119,28.816,1.829,0.318
7120,22.894,3.533,0.623
7121,25.497,2.293,0.995
7122,27.059,1.867,0.651
7123,18.961,2.49,0.384
7124,3.595,3.581,0.848
7125,29.019,1.598,0.764
7126,16.275,2.225,0.691
7127,26.941,1.321,0.1
7128,17.668,2.085,0.535
7129,3.682,2.73,0.969
7130,29.538,0.681,0.433
7131,7.67,3.656,0.691
7132,20.149,4.883,0.227
7133,17.908,3.358,0.999
7134,21.635,0.622,0.045
7135,26.491,2.549,0.136
7136,2.057,1.09,0.951
7137,16.346,4.931,0.196
7138,16.251,0.886,0.492
7139,22.77,2.482,0.258
7140,16.946,4.672,0.978
7141,4.211,2.286,0.319
7142,8.527,2.34,0.643
7143,23.391,1.846,0.382
7144,12.451,4.264,0.283
7145,12.957,0.851,0.982
7146,19.647,1.495,0.465
7147,6.384,4.026,0.278
7148,0.409,2.8,0.978
7149,29.436,3.762,0.115
7150,22.329,1.21,0.796
7151,28.003,0.623,0.84
7152,0.377,3.389,0.256
7153,9.666,2.797,0.389
7154,17.468,3.874,0.033
7155,2.845,1.873,0.33
7156,3.435,2.583,0.122
7157,23.703,2.576,0.349
7158,18.199,2.663,0.401
7159,28.08,3.757,0.58
7160,14.148,4.129,0.114
7161,15.428,3.78,0.539
7162,12.064,4.437,0.556
7163,13.178,3.791,0.3
7164,0.589,4.12,0.57
7165,20.752,4.057,0.613
7166,24.346,3.223,0.33
7167,10.442,3.523,0.624
7168,4.161,2.587,0.124
7169,10.745,4.931,0.862
7170,1.902,2.214,0.278
7171,23.594,4.597,0.469
7172,6.598,2.151,0.661
7173,16.602,4.553,0.546
7174,0.911,3.398,0.27
7175,6.374,1.698,0.413
7176,21.031,4.101,0.299
7177,17.904,4.395,0.92
7178,7.455,4.93,0.083
7179,22.673,4.844,0.556
7180,24.791,1.517,0.17
7181,13.927,4.304,0.448
7182,7.811,4.318,0.711
7183,12.125,1.334,0.691
7184,9.251,2.287,0.08
7185,26.887,2.122,0.071
7186,28.06,2.754,0.232
7187,0.183,0.658,0.075
7188,29.036,2.463,0.513
7189,5.559,1.335,0.799
7190,20.021,4.6,0.798
7191,15.758,3.135,0.916
7192,18.026,3.328,0.725
7193,2.675,4.144,0.131
7194,19.413,4.01,0.652
7195,20.006,0.894,0.691
7196,27.704,2.689,0.09
7197,21.447,3.394,0.837
7198,28.246,1.635,0.339
7199,25.706,4.504,0.076
7200,29.038,1.696,0.879
7201,10.863,1.236,0.256
7202,11.808,2.43,0.881
7203,27.85,3.471,0.458
7204,27.76,4.972,0.182
7205,9.652,2.051,0.807
7206,2.358,2.74,0.902
7207,22.253,0.771,0.818
7208,14.413,1.791,0.378
7209,10.082,3.8,0.895
7210,1.855,1.522,0.226
7211,24.816,4.872,0.857
7212,24.406,0.52,0.637
7213,29.397,1.641,0.618
7214,20.602,4.95,0.232
7215,24.455,3.235,0.054
7216,14.697,3.906,0.854
7217,22.675,4.6,0.239
7218,8.481,4.998,0.003
7219,6.61,1.083,0.671
7220,29.609,1.627,0.343
7221,12.319,2.397,0.529
7222,24.785,3.227,0.533
7223,7.172,4.604,0.758
7224,15.406,3.841,0.917
7225,7.718,1.829,0.649
7226,6.949,2.833,0.145
7227,28.94,2.165,0.591
7228,15.31,1.85,0.86
7229,5.683,4.034,0.583
7230,2.625,4.599,0.297
7231,1.512,0.936,0.36
7232,6.767,1.145,0.263
7233,5.038,1.267,0.233
7234,21.352,1.832,0.852
7235,24.385,4.795,0.693
7236,0.595,2.362,0.311
7237,22.985,1.891,0.908
7238,17.782,3.006,0.826
7239,26.327,4.762,0.62
7240,25.206,2.527,0.606
7241,8.495,2.505,0.141
7242,0.117,2.148,0.307
7243,6.678,3.109,0.061
7244,2.053,2.446,0.668
7245,16.13,1.978,0.401
7246,6.358,3.548,0.398
7247,6.337,2.95,0.416
7248,13.213,1.911,0.345
7249,9.165,0.982,0.548
7250,5.927,1.422,0.678
7251,10.815,1.226,0.729
7252,8.099,4.738,0.212
7253,26.857,4.23,0.826
